ID,CLIENTE_ID,PACOTE_ID,DATA_COMPRA,DATA_IDA,DATA_VOLTA,VALOR_PAGO,DESCONTO,VALOR_TOTAL,STRIPE_CHARGE_ID,RESERVA_HOTEL,ETICKET_VOO_IDA,ASSENTO_VOO_IDA,ETICKET_VOO_VOLTA,ASSENTO_VOO_VOLTA,EMBARQUE_VOO_IDA,EMBARQUE_VOO_VOLTA,RESERVA_VEICULO
e16748b7-dcfb-4330-8270-51fe00b38d7f,3858c51b-cc44-4636-8d61-cfb1f9018b4b,c75c5818-9c6c-4a52-ac75-a90c8c8d7222,2025-05-17,2025-11-02,2025-11-16,1817.4883,0.15,1544.8651,ch_32620aec851340969adeb14c,RHe3e99bc6,ETId2486b6b1d,29-E,ETVe595b5208a,22-D,2026-05-05 00:00:00,2025-11-15 00:00:00,RV655f82c3
3fc6c9bd-f64b-4145-aa79-b1b0c467f718,9597f9e9-3950-485b-9940-8fda2bbacf0d,08df71d9-86c0-4552-9e15-be09a2ecd885,2025-02-17,2026-03-11,2026-03-17,5593.335,0,5593.335,ch_28983b1dd9574db4904b43e1,RH56916e97,ETI19cbadae8e,14-F,ETVe643eb0e1d,30-C,2025-09-21 00:00:00,2025-10-05 00:00:00,RVbde01856
2dea9187-dc96-4192-9c1a-eac69bd1e749,9952d700-0118-4a17-aed1-b97b7effb2e6,270c2804-bcee-415c-9a6a-0025f7fa5014,2026-01-27,2027-02-10,2027-02-22,1039.9162,0.1,935.9246,ch_d4b29454e7ba4008a7af6f50,RH9612a90f,ETI24c291b9da,31-B,ETV50b13c0cbc,11-E,2026-05-15 00:00:00,2026-03-18 00:00:00,RV00b67e28
30b6bbc6-db6e-485b-82d0-f7c8b707165a,d86b73f3-f2da-4543-b01b-8beeb3666f86,dbbbccfe-7def-4393-8e7d-75b3fb7fcc19,2026-06-09,2026-10-26,2026-11-05,5093.4186,0.1,4584.0767,ch_8be7f42b65f84c8aab6a1d49,RH9381356c,ETI30a6151296,38-B,ETV6394416531,32-A,2027-02-20 00:00:00,2026-10-25 00:00:00,RV6e4bb096
28c3e02a-95af-4130-839b-92de747f14b5,059a3b3c-431b-4acc-824c-49081b26a6e1,d6c8f57e-d026-40f6-8868-c70f9044083a,2025-03-20,2025-06-23,2025-06-26,5108.9149,0,5108.9149,ch_85c6cfbadef34f00997e3351,RH48483378,ETI4fc67ff610,34-A,ETV6619bc8eb5,6-F,2026-04-04 00:00:00,2025-05-18 00:00:00,RV35881041
7c62e6d9-9d9c-40e5-9acf-6bc286e25a8a,07d3bc56-b67c-47eb-abd4-78eafa9ec3ab,c2de9a19-449c-46ac-a030-38563b685ea2,2026-06-23,2027-04-22,2027-04-26,1138.7187,0.12,1002.0725,ch_5eb3bd54f6a047e499259926,RH356f23c2,ETIa96f305dde,23-C,ETVd5c1602f34,7-A,2027-01-11 00:00:00,2027-03-11 00:00:00,RV6ad8fde8
21cc9e6b-cef0-48aa-ba74-18e576f175a5,4863ed92-234d-4c0e-b7f6-32902ff221ce,baccc15a-e666-44b9-bf40-b1ba442fa08d,2024-05-08,2024-10-27,2024-11-07,5378.3365,0.12,4732.9361,ch_49ce9b09bc8547888c6cef9b,RHd39fd25b,ETI7f15dbf2c7,39-B,ETV399b85f681,39-E,2024-12-31 00:00:00,2025-03-23 00:00:00,RVcbd76de0
24c8bf6d-aa2e-464f-ba0a-6c49a6fa8e14,ab8e17e2-3772-4d92-b63c-891e829b7c04,d6c40aa2-ef39-46a5-a3fa-b4c16050a7fe,2024-10-20,2024-12-08,2024-12-12,2684.7022,0.05,2550.4671,ch_ab7a066885b04439b9bc8895,RHf19ded0e,ETI956f72a611,13-F,ETV830fcf3c0a,9-B,2025-10-17 00:00:00,2025-03-16 00:00:00,RV78102207
d70587c2-8bc7-4b53-af65-0ca0b2881935,283af577-1c28-4b45-b163-9c6f249fce62,31469361-f12f-4a91-808c-e5094f19018e,2024-10-09,2025-09-21,2025-09-28,1264.1225,0.18,1036.5804,ch_9d7b903c5f7c46f294832fab,RHec83de62,ETI44cf44736b,35-A,ETVf51c1906bb,6-D,2024-10-24 00:00:00,2024-11-20 00:00:00,RV75be45bd
3b72ab2e-3e8a-4a9c-96ce-beb85e2751d5,1914289b-1a28-433b-b472-d22b06f18841,21a9fae1-d112-48bc-b8db-619310cde369,2024-07-12,2025-01-04,2025-01-12,5342.4196,0.18,4380.7841,ch_6168334031074f98ada58317,RH332283ec,ETI408c5bb3fa,28-E,ETVe6db1b32d1,8-C,2024-08-24 00:00:00,2025-03-26 00:00:00,RV37a839ad
08dd8da0-aef2-45e1-b3b5-6cdecd40b333,63679876-cb21-4c41-af84-69fde81a43fb,2bab84bb-3406-404a-b788-846ff687fd68,2025-09-14,2026-05-25,2026-05-31,1696.5658,0,1696.5658,ch_afb85f45f1cc49d89ba801dc,RH4074f679,ETI7bcef1a73d,23-C,ETV9e12d1464a,11-A,2026-07-07 00:00:00,2026-02-13 00:00:00,RV9da4fdfc
be04698f-e345-4908-8a31-214bec916acc,b2fd0f46-ac4e-4cb8-8023-f94970a7a678,f9c93dc7-1d86-4cf5-8540-863be7160655,2025-04-14,2025-04-18,2025-05-02,4926.3832,0.1,4433.7449,ch_abb9d403152c4a3d94156415,RH8ebbc91f,ETI21b87353aa,10-F,ETVe4d4b60b23,36-E,2025-10-13 00:00:00,2026-04-08 00:00:00,RVff70716f
a622c643-e42f-4eaa-9bd7-78cd43e67bb2,c8fa93a6-17e7-41e9-9bd9-7f772d006833,d6c40aa2-ef39-46a5-a3fa-b4c16050a7fe,2026-01-31,2026-09-21,2026-10-04,685.3598,0.2,548.2878,ch_de666edbf5e2488ca24ba961,RH59232611,ETI08ad37a139,18-D,ETV48a1791bfb,19-A,2026-09-05 00:00:00,2026-02-23 00:00:00,RV8dd10a76
768a4217-0732-4c7f-976a-060a019ccd12,a91cdf43-6b96-4404-9fdf-769ef562cb1c,3747fe94-9f4c-4a4a-a24e-6161a0224799,2026-04-08,2026-11-28,2026-12-12,934.3699,0.15,794.2144,ch_561d6ebf12ee42b1b157819d,RHb7f14d4e,ETI6375b42950,22-C,ETV9bf2758f1f,39-B,2026-12-24 00:00:00,2027-06-02 00:00:00,RV139f1e87
df9c1f6f-fe8c-4666-9c53-5eed95f712a5,b1732721-cc42-466f-bc06-f7ba347c04f7,1d825a5f-103a-4deb-b7b9-244b84ac92c5,2025-03-31,2025-04-04,2025-04-15,2150.4588,0.1,1935.4129,ch_7e137ffdc23d4347be5adbcc,RHdc074031,ETId82ff886c7,27-A,ETV5e36a8ae97,20-B,2026-01-30 00:00:00,2025-06-30 00:00:00,RV9e903a88
40d8dd3d-d68f-4998-8b68-76de5f4d60ba,52530e81-91c0-421e-8ea5-7b6f168379ea,0018e0da-d903-4181-862b-0127bae799ea,2024-03-21,2024-10-23,2024-11-06,3217.9795,0.22,2510.024,ch_68be2761c98940cc8c695881,RHc25ca39b,ETI27d2bc0ac0,35-F,ETVa43f344701,9-D,2024-09-20 00:00:00,2024-06-07 00:00:00,RVc0ab1d94
d572d6e2-d6f1-4386-a77e-f8bd3d6b705c,c305a6d5-e5e8-4ed5-9bec-3b16c57a4573,5a3ef114-f342-4f52-9a79-293be5ebe06a,2025-12-09,2026-09-23,2026-09-30,5902.9541,0.1,5312.6587,ch_0b4a88455f974bcaba787989,RH26683eae,ETI41277cc918,6-A,ETV8fd5afbbcd,16-A,2026-04-01 00:00:00,2026-08-21 00:00:00,RV81446345
fdc15078-7373-4be3-b736-151f615d968f,503856a6-732b-4596-92a6-e6961ee097ca,0847bd11-58c1-477c-97cc-19e945bd1b76,2026-07-15,2027-07-18,2027-07-30,5673.1749,0,5673.1749,ch_2ffd174251c1464f8c415f50,RH0887a8be,ETI6aeb135cc2,25-C,ETV4da6a7bc61,17-C,2027-05-23 00:00:00,2026-12-02 00:00:00,RVa18c08d2
e8368be5-2f3e-425f-83c1-8751d88b7f1d,99972361-4c77-4a0a-aebf-59299b177d4a,d01aa12a-878c-4957-9d02-f90edf825c9b,2025-03-29,2025-12-20,2026-01-02,5831.5392,0,5831.5392,ch_8d0f993d1d894381bc7c46fd,RH77a48a36,ETI01beaa1152,20-D,ETVc324ab2053,28-B,2026-04-30 00:00:00,2026-04-21 00:00:00,RV2a605ddc
7af1610c-b94d-43e4-80fc-859d4f196e8e,ca2e76bd-5911-478d-b7ba-022ba9a01b8a,e1bf55ed-9a99-497a-bf94-0a32fc627330,2026-02-01,2026-10-02,2026-10-04,3273.9073,0.3,2291.7351,ch_57b1367204464b68b7dba4b2,RH5250eca7,ETI30f193412e,26-F,ETV02639ea80d,22-B,2026-11-26 00:00:00,2026-08-09 00:00:00,RV9e2c259c
e4f2c10a-f3c7-4eeb-9932-49abc5fd8836,aad3bf3d-5d25-4587-ad4e-2febbd73d5c1,db3fcdc9-fc97-4d5d-88ac-4cdd037917d0,2024-10-27,2025-01-19,2025-01-23,4440.1327,0.15,3774.1128,ch_87ac72cf0f9341e4884df4ac,RHc0062cd3,ETI93f79f588b,13-A,ETVdea59aaa3d,23-F,2025-05-18 00:00:00,2025-01-25 00:00:00,RV91e85bc9
92620fd6-16bf-433f-82d8-7279c33ed058,aad3bf3d-5d25-4587-ad4e-2febbd73d5c1,3acb534c-4acc-4f88-9ef9-399e076f781a,2024-11-05,2025-03-16,2025-03-29,5992.376,0.1,5393.1384,ch_2933986e264d40bb960ba429,RH5019fe92,ETI3ea785dc5e,26-A,ETV346625e970,5-B,2025-06-02 00:00:00,2025-06-14 00:00:00,RV654f9434
abc9f9d3-289c-4469-8121-dfa5455338c2,eea63914-665b-4792-848d-65cef3f398c5,96a9669b-0030-45dd-bd4a-06309c42f0c2,2024-03-21,2024-04-30,2024-05-12,3545.8447,0.25,2659.3835,ch_f5d46094b1db45688549b01e,RH07f3b55b,ETIeb6c3a0475,5-B,ETVed251f8b22,21-F,2024-11-17 00:00:00,2025-01-11 00:00:00,RVe444772d
c8700493-b3d7-406d-b436-901e80bd70fe,dac23d62-4fda-41ca-ac24-c3b4a4a219b9,83b6d9fd-afdd-431e-91c4-a7c55779c896,2026-01-03,2026-11-11,2026-11-25,859.354,0.1,773.4186,ch_1da6f974e9d94753a6a226d8,RHc4d12630,ETI446b72d22c,11-E,ETVb61b1f91d1,38-E,2026-02-06 00:00:00,2026-08-26 00:00:00,RV0cc593ce
4786fdb2-6ffd-4a81-91a3-ed0be394554b,79c5245a-8f2c-48ce-92b7-ea92ec97bfba,f9d18462-73c4-4fde-bb31-539d8e3bf0dd,2026-03-05,2026-07-17,2026-07-22,3358.7436,0.22,2619.82,ch_174b2a7171ce4e9294eafbfe,RH3fc65bda,ETIb7965d8f42,5-A,ETV9e946c077b,4-E,2026-06-19 00:00:00,2026-06-11 00:00:00,RVea7d1e76
a056eb97-2d24-4815-a216-68974dddc2a9,d00b0312-e73c-4625-870d-fd9263dc7d00,806e7f2c-490e-440b-a839-94489282ce74,2025-05-19,2026-06-10,2026-06-22,1435.8771,0.15,1220.4955,ch_7e0e2bb3c3014215b8fd9300,RH252a7d56,ETIbd9094dbe1,37-F,ETV1495f5a212,37-A,2025-08-13 00:00:00,2025-12-06 00:00:00,RVe2dca01a
6b9c3bbc-ef3c-4898-8627-3a8a4781d641,b59c37c1-91ef-4442-ace5-92d5f299b262,9d40282d-3397-4383-b8f7-ae055c7066ca,2026-05-16,2027-02-20,2027-03-06,4806.7209,0.3,3364.7046,ch_cacdcd584e1b4c07b9daa88b,RH53d51c8c,ETIb1733e6b84,22-F,ETVeeb4437ca3,20-E,2026-09-18 00:00:00,2027-03-20 00:00:00,RVed14902f
da9b3aa1-94ba-417a-8dc4-134b0ddc40d5,1914289b-1a28-433b-b472-d22b06f18841,469cf76c-ef88-42af-a12f-098727efeb60,2024-11-07,2024-11-14,2024-11-25,2651.8696,0.05,2519.2761,ch_a06619aab9964949a215ca2f,RH165f4510,ETIe6a7bbbb18,22-C,ETV8d602a4797,23-A,2025-04-19 00:00:00,2025-09-02 00:00:00,RVcd6fe386
5f11a263-fd56-4899-98b1-5d4d7e9fe879,3b99f877-3a9b-40f0-9fe0-1678f5e3f329,65f4fafc-7ebc-4ee7-9818-f23d6df19804,2024-06-01,2024-11-29,2024-12-01,4422.6135,0.3,3095.8295,ch_5fb6642b56774b56b41bf064,RH845898d4,ETIed499f8035,26-A,ETVabbd16dad7,28-B,2025-01-17 00:00:00,2025-03-30 00:00:00,RVfbbbadc6
e6a553a0-762d-4750-8426-076fded51907,839bf416-2930-4cab-8ebf-2a9a81055602,d5b78859-26bd-4059-ab4f-19785beb563c,2025-04-21,2025-09-19,2025-09-21,1300.3768,0.3,910.2638,ch_3924b3df7cf24589bfb09271,RHa9e89878,ETI9b77c33c10,30-E,ETVc9ea134844,5-F,2025-05-08 00:00:00,2026-04-09 00:00:00,RV84ad7c1e
204e33be-b329-457c-8793-d243f5e2b3d3,f283861f-2fcf-46e3-8435-ffacc9c1086e,f02366f3-b19b-4596-a9c8-3f46cc1d675f,2024-02-14,2024-04-01,2024-04-05,2542.3478,0.3,1779.6435,ch_f3fa4d514a614f8ba2a3174b,RH0018a634,ETI8b34ca3166,12-F,ETV2174a724b8,15-F,2024-11-30 00:00:00,2024-04-20 00:00:00,RVda371bce
22d556d0-01c9-4c32-94be-a13ed994f23e,52530e81-91c0-421e-8ea5-7b6f168379ea,6f66c5d2-17ef-4752-869e-820e5d06b434,2024-01-31,2024-02-21,2024-02-29,2610.6575,0.15,2219.0589,ch_d91153e52093453986b9cbd7,RH0114b637,ETI58aa1012b7,11-D,ETV1195f94c5a,2-F,2024-07-22 00:00:00,2024-12-29 00:00:00,RVc82dc23d
84fa1594-96be-4ce4-ba67-3cbd95b6065f,9c33a2f5-bd6f-442d-be44-48ccd5dfe2c2,cb8f51b0-487c-4c36-9faa-f1c4b1255585,2025-03-06,2025-11-27,2025-12-02,5561.8898,0.18,4560.7496,ch_041bca6e19a2431b9f12238e,RHb38db584,ETIac7d67b529,39-B,ETVa55690446a,3-D,2025-11-23 00:00:00,2025-12-04 00:00:00,RV417513a0
2e4f1c86-bc16-47d4-84e4-b1ea9d0abcc8,3f9fb3a7-7810-4d49-a392-76dfaebd1b5a,ddad6d7d-c466-4d36-8456-8d4c6ece2160,2025-10-07,2025-11-01,2025-11-06,2228.275,0.1,2005.4475,ch_77f125251ca24d0f90416dfb,RH67504672,ETI452ebfc096,37-B,ETV4a2da25bb3,14-A,2026-01-27 00:00:00,2025-12-18 00:00:00,RVbd76ef93
6ae60a42-a671-4f69-9138-5c93a74f1ea8,866f742d-ebca-46d9-bf31-a92532a2dd16,b7d860a8-c6af-49ea-946d-27168b922e6c,2024-10-27,2025-11-19,2025-11-26,2180.7223,0.15,1853.614,ch_7876ad26654d4759afa9d210,RHf56c6371,ETIa55381818a,10-B,ETV2a23b31502,37-F,2025-06-06 00:00:00,2025-03-28 00:00:00,RVfdeb02d3
ca660e74-0f09-468f-bc6c-808ab3afa500,b029c798-e843-4259-9b9f-40ac6ef223c9,4c5923e7-d6d1-466e-978d-0edd1fc0a688,2024-02-26,2024-09-09,2024-09-23,4903.3698,0.3,3432.3589,ch_993e3c4b884e423fa47ba84e,RH70e28a04,ETIfb500702c5,32-B,ETVfd990925fd,25-B,2024-10-02 00:00:00,2025-04-02 00:00:00,RV38d3deea
8457dfd8-b611-428f-97a8-2613b92e9d6b,ce0007dc-b87d-4f0a-b685-3fc627e6d707,da1ce1a0-f6ef-41bb-b28f-71db2e4978ff,2025-01-31,2025-04-07,2025-04-17,3901.4593,0.3,2731.0215,ch_c3d13c97833b4fc3a0a1ef46,RHd15f5f58,ETI657ee9cf82,24-A,ETV21bd75d9af,40-E,2025-06-06 00:00:00,2025-06-01 00:00:00,RV9d6f5427
61213cd7-4086-48f1-91d7-654e6499b29c,99972361-4c77-4a0a-aebf-59299b177d4a,9b408b11-a3f5-43c6-a491-a9dcc8965b10,2025-06-09,2025-12-31,2026-01-09,1578.2047,0.05,1499.2945,ch_b1b0a999e8d54da4b29c0879,RH8887c1f6,ETI81a4e3f5e0,35-A,ETVd448021d0d,10-B,2025-11-21 00:00:00,2025-07-04 00:00:00,RV6f497138
e1b3c1c2-17a4-4ffb-996c-21f494b1ad04,8de02e77-a2f3-4bcc-b2ff-e9322e735ffd,f4a2b8ee-e5b2-4a20-9c60-d8d91c49a7b5,2024-11-22,2025-01-20,2025-01-24,3829.2596,0.25,2871.9447,ch_5d026c07c1f64ec8bdfe09e9,RHdf624c04,ETI1e49364fcd,40-B,ETV8eda878a19,35-D,2025-04-12 00:00:00,2024-12-09 00:00:00,RV68dfde55
ebe958c3-46da-4ee0-844d-73203978ddd4,bbf91205-d915-4f57-8228-d56e0aabd692,a6764bcb-c75d-4e9f-a2ba-160b218bd5b6,2026-02-22,2026-08-29,2026-09-02,553.5841,0.12,487.154,ch_6cd3c90beddb4355a47f78c6,RH912d63f4,ETI02ec9b7992,29-F,ETVacc9676723,40-C,2026-10-03 00:00:00,2027-04-05 00:00:00,RVde506368
74456ae2-4a3f-40b5-b759-fff635463888,3c745222-6cdd-4a89-be5e-72f5db2b238b,dd962243-fdd5-4aa3-bb0f-5a7f56c7e4bd,2024-03-02,2025-03-22,2025-03-27,3659.265,0.12,3220.1532,ch_9516ec70883b4658886dac05,RHe7265fcc,ETI3b335fcc5b,22-F,ETVf9c78eae2a,7-F,2024-07-27 00:00:00,2024-11-19 00:00:00,RV30d422a0
ebb65973-3d33-4e7c-9a3f-a9528141afdd,07d3bc56-b67c-47eb-abd4-78eafa9ec3ab,cedea860-8313-4991-82e2-72454e5abac7,2025-01-15,2025-06-15,2025-06-17,5975.2085,0.05,5676.4481,ch_830c2843a11a484f93b630d8,RH01322327,ETI5c711b74a0,23-C,ETVf1b9e02778,13-C,2025-05-24 00:00:00,2025-05-29 00:00:00,RV6b35b19a
135dfde2-3007-429a-90ae-bb01d31931c5,aa59cc94-5099-4f3a-bf78-5047a74791f5,f897816c-42b7-483e-9154-a6034073e6eb,2026-04-30,2026-08-11,2026-08-16,4204.7891,0.05,3994.5496,ch_286d5baae817455292e69ba2,RH4c9ebaa9,ETI68eb5edf76,35-C,ETV2d30d3c233,11-C,2026-11-26 00:00:00,2026-05-24 00:00:00,RV80966fcd
489896c5-403d-459a-8f68-4f6bb413b980,8886f50e-f3a6-4a82-a138-a8f48a9563ca,576d0b7d-d01d-4836-9b57-669c17fccef7,2026-06-17,2027-03-18,2027-03-30,549.2721,0.2,439.4177,ch_5bbc185f1cff4958a1f0593d,RHb2172902,ETI89efcdacf5,8-C,ETV1d70880ff3,13-E,2026-11-27 00:00:00,2027-07-10 00:00:00,RV3102be6f
fb20d15f-9e3b-42cf-95d5-eae224b235d2,bbf91205-d915-4f57-8228-d56e0aabd692,03a15c95-a61d-4e30-9430-679cb502122a,2024-03-28,2024-05-21,2024-05-31,5859.8162,0.25,4394.8621,ch_be2a9d51d68e42b2ae639447,RH1ada183a,ETI5ecc78b3a2,23-B,ETVaba0d8554e,10-A,2024-09-01 00:00:00,2025-04-17 00:00:00,RV019edee0
2d715659-4ca1-4b82-8ef3-f9d594074fef,d92f7576-855c-4e92-ac88-5ef511dd00cd,58692347-bc3c-48b3-a2b8-d5621cb0a368,2026-05-17,2027-05-31,2027-06-14,1979.7584,0.22,1544.2116,ch_d27db1f2622947ac84bbffce,RH63ee9f01,ETIac53073259,19-B,ETV1220a279d9,35-E,2027-05-15 00:00:00,2026-09-28 00:00:00,RV2d923769
2ba71a0d-ac37-4356-91f3-5c17bac88bc8,99972361-4c77-4a0a-aebf-59299b177d4a,422c6794-9742-49bb-925e-7260cba8639e,2024-03-20,2024-11-20,2024-12-04,1398.6062,0.2,1118.885,ch_7778d2f8e7464fe8b156ef15,RH656e323c,ETI85823ee467,18-C,ETV1e801ce380,7-B,2024-11-22 00:00:00,2025-02-15 00:00:00,RVb89059d8
a116a798-0940-4efd-8963-909b351a0625,9952d700-0118-4a17-aed1-b97b7effb2e6,74a91fd8-203e-42eb-844e-e901aa47ac01,2024-12-25,2025-09-11,2025-09-15,657.3802,0.22,512.7566,ch_61c600dd50b641f5b63ecd4e,RH9a057e50,ETI3e352dadf4,26-D,ETV7856acd621,21-E,2025-06-12 00:00:00,2025-09-09 00:00:00,RV5dae01b7
e08b2e3a-09fd-4518-b2d3-f03583f0554d,1b996146-6686-4b52-a411-ff8a9a4dc8a3,d0ec4660-f640-4cdf-94e4-83cb19fcb5b4,2024-05-24,2024-10-17,2024-10-19,2640.8267,0.05,2508.7854,ch_7850fe6444224958b570284f,RH2dc36d3b,ETIba4d68ad79,30-E,ETV401f541988,12-A,2025-06-28 00:00:00,2024-07-31 00:00:00,RVf2988b07
9cee4cf1-829f-40d7-abd1-38594e6a5e24,dac23d62-4fda-41ca-ac24-c3b4a4a219b9,d6c8f57e-d026-40f6-8868-c70f9044083a,2026-06-08,2026-12-27,2027-01-01,1963.7007,0.05,1865.5157,ch_e383d2b8b0074de0923b2811,RHe469fc94,ETI246df1c9ac,28-F,ETV46b6faf22f,38-C,2027-03-22 00:00:00,2026-07-04 00:00:00,RVc4f6712d
518febb4-c4f1-4815-b11f-c29c8f7532c0,866f742d-ebca-46d9-bf31-a92532a2dd16,992e4262-2bb4-4a41-8b1d-2d0cf32d1da9,2025-08-02,2025-08-28,2025-09-05,5921.2873,0.2,4737.0298,ch_758a1f95ac3d4e4d84a66f95,RHb82c4bec,ETIef42cc7aad,34-C,ETV09950d1b8f,15-B,2025-11-03 00:00:00,2026-07-13 00:00:00,RV93b00180
465957eb-2ac9-48a4-8c73-e1f11cd2ec3e,b1732721-cc4e-466f-bc06-f7ba347c04f7,0801a7c5-7a75-4987-b312-43f9136f83cc,2025-10-29,2025-12-24,2025-12-27,3351.2131,0.1,3016.0918,ch_f66c89bb07b0426389998411,RH052b4230,ETI29e522997b,19-C,ETV3e87a54e15,32-E,2026-03-14 00:00:00,2026-06-18 00:00:00,RV4131e135
91345092-1ba2-424b-872c-92287fb131a2,8886f50e-f3a6-4a82-a138-a8f48a9563ca,6ddd106e-ddd4-45f0-ac74-c3f28e9534e1,2026-03-07,2026-05-23,2026-06-03,3713.379,0.1,3342.0411,ch_c74f035389bf41f89c04821d,RH27fb1028,ETI93b81ada65,22-B,ETVdab442c600,2-C,2026-06-01 00:00:00,2026-05-09 00:00:00,RVd90b6732
a2af2bb3-db3d-44d3-891d-305e20e05053,b1086bce-ffea-41ca-b784-1bcd7c7b0c78,806e7f2c-490e-440b-a839-94489282ce74,2025-06-09,2025-11-18,2025-11-29,5381.7664,0.05,5112.6781,ch_2f9d6ffcc58043f2bbe6404f,RH957f5bd7,ETId993aec083,36-A,ETV52ad5c69e1,31-E,2026-04-29 00:00:00,2026-06-12 00:00:00,RV927dedc5
c5e7f124-7fd1-4818-ab31-c0af7d8d4f66,283af577-1c28-4b45-b163-9c6f249fce62,d85b82c1-e5f4-4e3c-ae41-3c9263dd00e0,2025-05-20,2025-10-14,2025-10-21,5323.4796,0.05,5057.3056,ch_fdf58d2c694e405fb9e4d940,RH78335e00,ETIec798a2a2b,14-A,ETVc38d10b410,26-C,2026-02-16 00:00:00,2026-05-29 00:00:00,RV63cc4ca7
d0ddd692-609f-4360-8d85-a87e90af1f44,0065ffde-5732-437d-afed-f4f20b180483,2c4071b8-39bf-40f6-8c0b-0a9a5f000f74,2024-12-14,2025-04-06,2025-04-17,5453.2684,0.15,4635.2781,ch_6a5c0b81fd0442c488a6531b,RH73c5885c,ETIb8bc263ee7,5-D,ETV5e0523a6b2,9-A,2025-12-02 00:00:00,2025-02-12 00:00:00,RVfa048692
757224bd-e44e-4682-8484-cfc55bff55c9,9fa3338e-86ce-43a4-8a7a-db0b150ce336,b386ec56-232f-41bf-9f7f-402b643c501c,2025-03-25,2026-03-23,2026-03-29,5932.7011,0.18,4864.8149,ch_2495809c16184659ba088986,RH8a684325,ETI71028b1151,17-D,ETV62462ef6f7,2-C,2026-04-14 00:00:00,2025-09-16 00:00:00,RVde8331f8
8b0686b3-c2a8-40a3-af5d-a9b88bd9496f,ce0007dc-b87d-4f0a-b685-3fc627e6d707,660f60dd-08b9-4e30-aa07-664d74395e39,2025-10-15,2026-02-17,2026-02-24,4465.1355,0.18,3661.4111,ch_8be9198f70e641acaa360093,RHb7ccac25,ETI91da01855a,25-B,ETV13c2686abd,2-D,2026-09-11 00:00:00,2026-08-19 00:00:00,RV238c5c37
ac2d850b-459e-4a1d-9eff-71237a605a63,b1086bce-ffea-41ca-b784-1bcd7c7b0c78,1d3ec0c1-fc23-4cac-8065-367b132a1405,2025-07-05,2025-12-10,2025-12-18,4824.4769,0,4824.4769,ch_c623f6db403c431cbe201e3a,RH0bf232ad,ETIb22b4aac2c,35-A,ETVc0206a6a76,21-A,2026-02-22 00:00:00,2025-09-27 00:00:00,RV474bc6b0
fd4de581-e0dc-4993-95a9-a153ddda740c,088c9b8b-e4e6-45bb-8c88-1248882bd764,701d2fea-09c2-4a92-ab78-3e36b423e53c,2024-04-04,2024-06-08,2024-06-10,4041.5553,0.25,3031.1665,ch_8ed08ca5f44a43a5802fefc9,RH9ea1b5b9,ETIda6bd2e800,19-B,ETVac89ea7861,24-B,2025-01-28 00:00:00,2024-05-27 00:00:00,RVcd49a111
c7c84a8c-9263-410a-8048-327e127878c7,088c9b8b-e4e6-45bb-8c88-1248882bd764,26b1eccf-f81f-4b2a-b84f-957e5ae0f73b,2026-02-21,2026-06-16,2026-06-28,2767.7357,0.15,2352.5753,ch_b98a371ceb07410f81b3fd0c,RH6d178a95,ETI06b27226d1,2-A,ETVa5b3cd1050,30-C,2027-01-20 00:00:00,2026-09-15 00:00:00,RV0d0782cd
56ca8db8-5b42-423b-ac31-02fdd70e5d1d,9fd5a98e-b4a3-4f00-9cfb-bf89d6fbbe9d,0d91ce29-8668-4efc-bd60-673c0f15f880,2024-08-06,2024-10-28,2024-11-10,5502.0292,0,5502.0292,ch_2f62b11a89ba41df88c79c3a,RH9c3c0884,ETI5f2daa8ddc,11-A,ETV7db776f74b,11-E,2025-07-30 00:00:00,2024-09-11 00:00:00,RV2c90720e
08f8518e-4701-46e4-aad2-d174e3121b53,d00b0312-e73c-4625-870d-fd9263dc7d00,5e0048e4-9045-421d-9f71-dafa45751caa,2024-04-04,2024-10-11,2024-10-25,609.5047,0.12,536.3641,ch_0ba837cbc89a4c06bb7656d2,RH5af4452b,ETIe03da97c43,15-D,ETV0734389006,17-C,2025-01-28 00:00:00,2025-05-24 00:00:00,RV9858f929
2731935f-0278-4423-ad43-8102eb0fcc7a,c459f0fa-32d7-47cd-af54-948d761415b2,7c94ec26-9e8d-4cf9-8a10-bbe96ea0a378,2025-01-18,2026-01-31,2026-02-12,3357.3821,0.22,2618.758,ch_793b2ee0434d44da87cb141b,RH8d9275f1,ETI9311375794,40-E,ETV98cf0cb588,4-B,2025-04-04 00:00:00,2026-02-12 00:00:00,RV30d30894
89c14432-6a72-4250-93a0-d5873fc6c3c5,4863ed92-234d-4c0e-b7f6-32902ff221ce,93446483-5103-40eb-9060-ec9708cbb6bb,2024-08-06,2024-12-03,2024-12-06,1100.4526,0,1100.4526,ch_4ea5a43d770d41b79de85cba,RHa0c04d7f,ETI364863926f,39-E,ETV08d64ab4cc,6-E,2025-08-22 00:00:00,2025-06-27 00:00:00,RV50794cd3
df76f517-f57f-4b20-b6bb-51125affe53e,07d3bc56-b67c-47eb-abd4-78eafa9ec3ab,7b44c71b-f717-4d8f-adef-cb43d8219bba,2025-03-20,2025-11-08,2025-11-20,2864.4978,0,2864.4978,ch_bb20a316b0d841e9b65ce90b,RH232081a5,ETI93a009af91,40-F,ETV992eb8a00d,34-F,2025-09-09 00:00:00,2026-03-26 00:00:00,RVbab4acc3
